"","G","Gene","MC","WTC","MD","WTD","Fisher.p","phi","OR1","OR2"
"1","GO",3,23,22,0,0,1,NA,"NaN",NA
"2","GO",14,23,22,0,0,1,NA,"NaN",NA
"3","GO",15,23,22,0,0,1,NA,"NaN",NA
"4","GO",18,23,22,0,0,1,NA,"NaN",NA
"5","GO",27,23,22,0,0,1,NA,"NaN",NA
"6","GO",28,23,22,0,0,1,NA,"NaN",NA
"7","GO",34,0,0,23,22,1,NA,"NaN",NA
"8","GO",35,23,21,0,1,0.489,-0.154,"0.000",Inf
"9","GO",36,23,21,0,1,0.489,-0.154,"0.000",Inf
"10","GO",41,23,22,0,0,1,NA,"NaN",NA
"11","GO",49,23,22,0,0,1,NA,"NaN",NA
"12","GO",50,23,22,0,0,1,NA,"NaN",NA
"13","GO",53,23,22,0,0,1,NA,"NaN",NA
"14","GO",60,0,0,23,22,1,NA,"NaN",NA
"15","GO",64,23,22,0,0,1,NA,"NaN",NA
"16","GO",96,23,22,0,0,1,NA,"NaN",NA
"17","GO",97,23,22,0,0,1,NA,"NaN",NA
"18","GO",98,21,22,2,0,0.489,0.211,"Inf",0
"19","GO",99,23,22,0,0,1,NA,"NaN",NA
"20","GO",101,23,22,0,0,1,NA,"NaN",NA
"21","GO",102,23,22,0,0,1,NA,"NaN",NA
"22","GO",103,23,22,0,0,1,NA,"NaN",NA
"23","GO",104,23,22,0,0,1,NA,"NaN",NA
"24","GO",105,23,22,0,0,1,NA,"NaN",NA
"25","GO",107,23,22,0,0,1,NA,"NaN",NA
"26","GO",131,0,0,23,22,1,NA,"NaN",NA
"27","GO",139,1,1,22,21,1,0.005,"1.050",0.955
"28","GO",148,0,0,23,22,1,NA,"NaN",NA
"29","GO",150,23,22,0,0,1,NA,"NaN",NA
"30","GO",151,0,0,23,22,1,NA,"NaN",NA
"31","GO",154,23,22,0,0,1,NA,"NaN",NA
"32","GO",155,23,22,0,0,1,NA,"NaN",NA
"33","GO",156,23,22,0,0,1,NA,"NaN",NA
"34","GO",160,23,22,0,0,1,NA,"NaN",NA
"35","GO",162,23,22,0,0,1,NA,"NaN",NA
"36","GO",166,23,22,0,0,1,NA,"NaN",NA
"37","GO",175,23,22,0,0,1,NA,"NaN",NA
"38","GO",179,23,22,0,0,1,NA,"NaN",NA
"39","GO",217,23,22,0,0,1,NA,"NaN",NA
"40","GO",228,23,22,0,0,1,NA,"NaN",NA
"41","GO",229,23,22,0,0,1,NA,"NaN",NA
"42","GO",255,0,0,23,22,1,NA,"NaN",NA
"43","GO",256,0,0,23,22,1,NA,"NaN",NA
"44","GO",270,23,22,0,0,1,NA,"NaN",NA
"45","GO",271,23,22,0,0,1,NA,"NaN",NA
"46","GO",272,0,0,23,22,1,NA,"NaN",NA
"47","GO",276,1,0,22,22,1,-0.147,"0.000",Inf
"48","GO",278,23,22,0,0,1,NA,"NaN",NA
"49","GO",281,23,22,0,0,1,NA,"NaN",NA
"50","GO",287,23,22,0,0,1,NA,"NaN",NA
"51","GO",302,23,22,0,0,1,NA,"NaN",NA
"52","GO",303,23,22,0,0,1,NA,"NaN",NA
"53","GO",305,23,22,0,0,1,NA,"NaN",NA
"54","GO",309,23,22,0,0,1,NA,"NaN",NA
"55","GO",310,0,0,23,22,1,NA,"NaN",NA
"56","GO",313,0,0,23,22,1,NA,"NaN",NA
"57","GO",315,0,0,23,22,1,NA,"NaN",NA
"58","GO",372,22,21,1,1,1,-0.005,"0.955",1.05
"59","GO",375,22,21,1,1,1,-0.005,"0.955",1.05
"60","GO",376,22,21,1,1,1,-0.005,"0.955",1.05
"61","GO",400,23,22,0,0,1,NA,"NaN",NA
"62","GO",405,0,0,23,22,1,NA,"NaN",NA
"63","GO",408,23,22,0,0,1,NA,"NaN",NA
"64","GO",413,23,22,0,0,1,NA,"NaN",NA
"65","GO",428,23,22,0,0,1,NA,"NaN",NA
"66","GO",451,23,22,0,0,1,NA,"NaN",NA
"67","GO",453,23,22,0,0,1,NA,"NaN",NA
"68","GO",455,23,22,0,0,1,NA,"NaN",NA
"69","GO",462,23,22,0,0,1,NA,"NaN",NA
"70","GO",469,23,22,0,0,1,NA,"NaN",NA
"71","GO",470,22,22,1,0,1,0.147,"Inf",0
"72","GO",478,23,22,0,0,1,NA,"NaN",NA
"73","GO",502,23,22,0,0,1,NA,"NaN",NA
"74","GO",702,23,22,0,0,1,NA,"NaN",NA
"75","GO",703,23,22,0,0,1,NA,"NaN",NA
"76","GO",715,23,22,0,0,1,NA,"NaN",NA
"77","GO",716,23,22,0,0,1,NA,"NaN",NA
"78","GO",724,23,22,0,0,1,NA,"NaN",NA
"79","GO",725,23,22,0,0,1,NA,"NaN",NA
"80","GO",726,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"81","GO",731,23,22,0,0,1,NA,"NaN",NA
"82","GO",738,23,22,0,0,1,NA,"NaN",NA
"83","GO",746,0,0,23,22,1,NA,"NaN",NA
"84","GO",774,23,22,0,0,1,NA,"NaN",NA
"85","GO",785,23,22,0,0,1,NA,"NaN",NA
"86","GO",786,23,22,0,0,1,NA,"NaN",NA
"87","GO",787,23,22,0,0,1,NA,"NaN",NA
"88","GO",789,23,22,0,0,1,NA,"NaN",NA
"89","GO",793,0,1,23,21,0.489,0.154,"Inf",0
"90","GO",796,0,1,23,21,0.489,0.154,"Inf",0
"91","GO",819,23,22,0,0,1,NA,"NaN",NA
"92","GO",820,23,22,0,0,1,NA,"NaN",NA
"93","GO",821,23,22,0,0,1,NA,"NaN",NA
"94","GO",822,0,0,23,22,1,NA,"NaN",NA
"95","GO",900,23,22,0,0,1,NA,"NaN",NA
"96","GO",902,0,1,23,21,0.489,0.154,"Inf",0
"97","GO",904,0,0,23,22,1,NA,"NaN",NA
"98","GO",906,23,22,0,0,1,NA,"NaN",NA
"99","GO",910,23,22,0,0,1,NA,"NaN",NA
"100","GO",917,23,22,0,0,1,NA,"NaN",NA
"101","GO",918,23,22,0,0,1,NA,"NaN",NA
"102","GO",920,23,22,0,0,1,NA,"NaN",NA
"103","GO",935,0,0,23,22,1,NA,"NaN",NA
"104","GO",966,23,22,0,0,1,NA,"NaN",NA
"105","GO",967,23,22,0,0,1,NA,"NaN",NA
"106","GO",976,23,22,0,0,1,NA,"NaN",NA
"107","GO",984,23,22,0,0,1,NA,"NaN",NA
"108","GO",985,23,22,0,0,1,NA,"NaN",NA
"109","GO",986,23,22,0,0,1,NA,"NaN",NA
"110","GO",987,23,22,0,0,1,NA,"NaN",NA
"111","GO",988,23,22,0,0,1,NA,"NaN",NA
"112","GO",989,23,22,0,0,1,NA,"NaN",NA
"113","GO",990,23,22,0,0,1,NA,"NaN",NA
"114","GO",1000,23,22,0,0,1,NA,"NaN",NA
"115","GO",1017,23,22,0,0,1,NA,"NaN",NA
"116","GO",1046,23,22,0,0,1,NA,"NaN",NA
"117","GO",1047,23,22,0,0,1,NA,"NaN",NA
"118","GO",1067,23,22,0,0,1,NA,"NaN",NA
"119","GO",1072,23,22,0,0,1,NA,"NaN",NA
"120","GO",1073,23,22,0,0,1,NA,"NaN",NA
"121","GO",1098,23,22,0,0,1,NA,"NaN",NA
"122","GO",1101,23,22,0,0,1,NA,"NaN",NA
"123","GO",1108,23,22,0,0,1,NA,"NaN",NA
"124","GO",1121,23,22,0,0,1,NA,"NaN",NA
"125","GO",1123,23,22,0,0,1,NA,"NaN",NA
"126","GO",1124,22,22,1,0,1,0.147,"Inf",0
"127","GO",1125,23,22,0,0,1,NA,"NaN",NA
"128","GO",1130,23,22,0,0,1,NA,"NaN",NA
"129","GO",1131,23,22,0,0,1,NA,"NaN",NA
"130","GO",1140,23,22,0,0,1,NA,"NaN",NA
"131","GO",1141,23,22,0,0,1,NA,"NaN",NA
"132","GO",1150,22,20,1,2,0.608,-0.095,"0.455",2.2
"133","GO",1151,22,20,1,2,0.608,-0.095,"0.455",2.2
"134","GO",1158,22,20,1,2,0.608,-0.095,"0.455",2.2
"135","GO",1199,22,22,1,0,1,0.147,"Inf",0
"136","GO",1204,22,22,1,0,1,0.147,"Inf",0
"137","GO",1216,23,22,0,0,1,NA,"NaN",NA
"138","GO",1217,23,22,0,0,1,NA,"NaN",NA
"139","GO",1505,23,22,0,0,1,NA,"NaN",NA
"140","GO",1510,23,22,0,0,1,NA,"NaN",NA
"141","GO",1514,22,13,1,9,0.00415,-0.44,"0.0657",15.2
"142","GO",1522,23,22,0,0,1,NA,"NaN",NA
"143","GO",1530,23,22,0,0,1,NA,"NaN",NA
"144","GO",1539,23,22,0,0,1,NA,"NaN",NA
"145","GO",1541,0,0,23,22,1,NA,"NaN",NA
"146","GO",1546,0,0,23,22,1,NA,"NaN",NA
"147","GO",1558,23,22,0,0,1,NA,"NaN",NA
"148","GO",1562,0,0,23,22,1,NA,"NaN",NA
"149","GO",1573,0,0,23,22,1,NA,"NaN",NA
"150","GO",1655,0,0,23,22,1,NA,"NaN",NA
"151","GO",1666,3,0,20,22,0.233,-0.261,"0.000",Inf
"152","GO",1680,22,21,1,1,1,-0.005,"0.955",1.05
"153","GO",1682,23,21,0,1,0.489,-0.154,"0.000",Inf
"154","GO",1716,23,22,0,0,1,NA,"NaN",NA
"155","GO",1727,0,0,23,22,1,NA,"NaN",NA
"156","GO",1731,23,22,0,0,1,NA,"NaN",NA
"157","GO",1750,1,0,22,22,1,-0.147,"0.000",Inf
"158","GO",1775,0,0,23,22,1,NA,"NaN",NA
"159","GO",1817,0,0,23,22,1,NA,"NaN",NA
"160","GO",1818,0,0,23,22,1,NA,"NaN",NA
"161","GO",1819,0,0,23,22,1,NA,"NaN",NA
"162","GO",1871,0,0,23,22,1,NA,"NaN",NA
"163","GO",1880,0,0,23,22,1,NA,"NaN",NA
"164","GO",1882,23,22,0,0,1,NA,"NaN",NA
"165","GO",1883,23,22,0,0,1,NA,"NaN",NA
"166","GO",1884,23,22,0,0,1,NA,"NaN",NA
"167","GO",1887,23,22,0,0,1,NA,"NaN",NA
"168","GO",1896,23,22,0,0,1,NA,"NaN",NA
"169","GO",1897,23,22,0,0,1,NA,"NaN",NA
"170","GO",1906,23,22,0,0,1,NA,"NaN",NA
"171","GO",1907,23,22,0,0,1,NA,"NaN",NA
"172","GO",1917,1,0,22,22,1,-0.147,"0.000",Inf
"173","GO",1932,23,22,0,0,1,NA,"NaN",NA
"174","GO",1934,23,22,0,0,1,NA,"NaN",NA
"175","GO",1968,0,0,23,22,1,NA,"NaN",NA
"176","GO",2020,23,22,0,0,1,NA,"NaN",NA
"177","GO",2054,0,0,23,22,1,NA,"NaN",NA
"178","GO",2057,0,0,23,22,1,NA,"NaN",NA
"179","GO",2060,0,0,23,22,1,NA,"NaN",NA
"180","GO",2064,0,0,23,22,1,NA,"NaN",NA
"181","GO",2094,23,22,0,0,1,NA,"NaN",NA
"182","GO",2097,23,22,0,0,1,NA,"NaN",NA
"183","GO",2098,23,22,0,0,1,NA,"NaN",NA
"184","GO",2099,23,22,0,0,1,NA,"NaN",NA
"185","GO",2100,23,21,0,1,0.489,-0.154,"0.000",Inf
"186","GO",2101,23,22,0,0,1,NA,"NaN",NA
"187","GO",2128,23,22,0,0,1,NA,"NaN",NA
"188","GO",2130,23,22,0,0,1,NA,"NaN",NA
"189","GO",2131,23,22,0,0,1,NA,"NaN",NA
"190","GO",2132,23,22,0,0,1,NA,"NaN",NA
"191","GO",2134,23,22,0,0,1,NA,"NaN",NA
"192","GO",2136,23,22,0,0,1,NA,"NaN",NA
"193","GO",2143,23,22,0,0,1,NA,"NaN",NA
"194","GO",2161,23,22,0,0,1,NA,"NaN",NA
"195","GO",2181,23,22,0,0,1,NA,"NaN",NA
"196","GO",2183,23,22,0,0,1,NA,"NaN",NA
"197","GO",2184,23,21,0,1,0.489,-0.154,"0.000",Inf
"198","GO",2188,23,22,0,0,1,NA,"NaN",NA
"199","GO",2190,23,22,0,0,1,NA,"NaN",NA
"200","GO",2192,23,22,0,0,1,NA,"NaN",NA
"201","GO",2196,23,22,0,0,1,NA,"NaN",NA
"202","GO",2225,0,0,23,22,1,NA,"NaN",NA
"203","GO",2237,0,0,23,22,1,NA,"NaN",NA
"204","GO",2250,0,0,23,22,1,NA,"NaN",NA
"205","GO",2252,23,22,0,0,1,NA,"NaN",NA
"206","GO",2263,0,0,23,22,1,NA,"NaN",NA
"207","GO",2266,0,0,23,22,1,NA,"NaN",NA
"208","GO",2268,0,0,23,22,1,NA,"NaN",NA
"209","GO",2285,0,0,23,22,1,NA,"NaN",NA
"210","GO",2286,0,0,23,22,1,NA,"NaN",NA
"211","GO",2287,0,0,23,22,1,NA,"NaN",NA
"212","GO",2292,0,0,23,22,1,NA,"NaN",NA
"213","GO",2293,0,0,23,22,1,NA,"NaN",NA
"214","GO",2294,0,0,23,22,1,NA,"NaN",NA
"215","GO",2312,0,0,23,22,1,NA,"NaN",NA
"216","GO",2313,0,0,23,22,1,NA,"NaN",NA
"217","GO",2315,0,0,23,22,1,NA,"NaN",NA
"218","GO",2335,0,0,23,22,1,NA,"NaN",NA
"219","GO",2366,0,0,23,22,1,NA,"NaN",NA
"220","GO",2376,23,22,0,0,1,NA,"NaN",NA
"221","GO",2443,0,0,23,22,1,NA,"NaN",NA
"222","GO",2449,0,0,23,22,1,NA,"NaN",NA
"223","GO",2455,0,0,23,22,1,NA,"NaN",NA
"224","GO",2460,0,0,23,22,1,NA,"NaN",NA
"225","GO",2467,0,0,23,22,1,NA,"NaN",NA
"226","GO",2520,0,0,23,22,1,NA,"NaN",NA
"227","GO",2521,0,0,23,22,1,NA,"NaN",NA
"228","GO",2682,0,0,23,22,1,NA,"NaN",NA
"229","GO",2684,0,0,23,22,1,NA,"NaN",NA
"230","GO",2697,0,0,23,22,1,NA,"NaN",NA
"231","GO",2699,0,0,23,22,1,NA,"NaN",NA
"232","GO",2700,0,0,23,22,1,NA,"NaN",NA
"233","GO",2702,0,0,23,22,1,NA,"NaN",NA
"234","GO",2759,0,0,23,22,1,NA,"NaN",NA
"235","GO",2760,0,0,23,22,1,NA,"NaN",NA
"236","GO",2784,0,0,23,22,1,NA,"NaN",NA
"237","GO",2788,0,0,23,22,1,NA,"NaN",NA
"238","GO",2790,23,22,0,0,1,NA,"NaN",NA
"239","GO",2804,0,0,23,22,1,NA,"NaN",NA
"240","GO",2805,0,0,23,22,1,NA,"NaN",NA
"241","GO",2807,0,0,23,22,1,NA,"NaN",NA
"242","GO",2810,0,0,23,22,1,NA,"NaN",NA
"243","GO",2831,0,0,23,22,1,NA,"NaN",NA
"244","GO",2833,0,0,23,22,1,NA,"NaN",NA
"245","GO",2920,0,0,23,22,1,NA,"NaN",NA
"246","GO",2922,0,0,23,22,1,NA,"NaN",NA
"247","GO",2935,23,22,0,0,1,NA,"NaN",NA
"248","GO",2937,23,22,0,0,1,NA,"NaN",NA
"249","GO",2938,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"250","GO",2939,22,22,1,0,1,0.147,"Inf",0
"251","GO",2943,23,22,0,0,1,NA,"NaN",NA
"252","GO",2949,23,22,0,0,1,NA,"NaN",NA
"253","GO",2953,23,22,0,0,1,NA,"NaN",NA
"254","GO",3006,0,0,23,22,1,NA,"NaN",NA
"255","GO",3333,23,22,0,0,1,NA,"NaN",NA
"256","GO",3382,0,0,23,22,1,NA,"NaN",NA
"257","GO",3674,23,22,0,0,1,NA,"NaN",NA
"258","GO",3676,23,22,0,0,1,NA,"NaN",NA
"259","GO",3677,23,22,0,0,1,NA,"NaN",NA
"260","GO",3678,23,22,0,0,1,NA,"NaN",NA
"261","GO",3681,23,22,0,0,1,NA,"NaN",NA
"262","GO",3684,23,22,0,0,1,NA,"NaN",NA
"263","GO",3688,23,22,0,0,1,NA,"NaN",NA
"264","GO",3690,23,22,0,0,1,NA,"NaN",NA
"265","GO",3697,23,22,0,0,1,NA,"NaN",NA
"266","GO",3700,23,22,0,0,1,NA,"NaN",NA
"267","GO",3723,23,22,0,0,1,NA,"NaN",NA
"268","GO",3724,23,22,0,0,1,NA,"NaN",NA
"269","GO",3725,23,22,0,0,1,NA,"NaN",NA
"270","GO",3727,23,22,0,0,1,NA,"NaN",NA
"271","GO",3729,23,22,0,0,1,NA,"NaN",NA
"272","GO",3730,23,22,0,0,1,NA,"NaN",NA
"273","GO",3735,23,22,0,0,1,NA,"NaN",NA
"274","GO",3743,23,22,0,0,1,NA,"NaN",NA
"275","GO",3746,23,22,0,0,1,NA,"NaN",NA
"276","GO",3747,23,22,0,0,1,NA,"NaN",NA
"277","GO",3755,23,22,0,0,1,NA,"NaN",NA
"278","GO",3756,23,22,0,0,1,NA,"NaN",NA
"279","GO",3796,4,4,19,18,1,0.01,"1.060",0.947
"280","GO",3824,23,22,0,0,1,NA,"NaN",NA
"281","GO",3841,22,22,1,0,1,0.147,"Inf",0
"282","GO",3844,22,22,1,0,1,0.147,"Inf",0
"283","GO",3848,23,22,0,0,1,NA,"NaN",NA
"284","GO",3849,23,22,0,0,1,NA,"NaN",NA
"285","GO",3850,23,22,0,0,1,NA,"NaN",NA
"286","GO",3852,23,22,0,0,1,NA,"NaN",NA
"287","GO",3855,23,22,0,0,1,NA,"NaN",NA
"288","GO",3856,23,22,0,0,1,NA,"NaN",NA
"289","GO",3857,23,22,0,0,1,NA,"NaN",NA
"290","GO",3861,23,22,0,0,1,NA,"NaN",NA
"291","GO",3862,23,22,0,0,1,NA,"NaN",NA
"292","GO",3864,23,22,0,0,1,NA,"NaN",NA
"293","GO",3866,23,22,0,0,1,NA,"NaN",NA
"294","GO",3867,23,22,0,0,1,NA,"NaN",NA
"295","GO",3871,23,22,0,0,1,NA,"NaN",NA
"296","GO",3879,23,21,0,1,0.489,-0.154,"0.000",Inf
"297","GO",3882,23,21,0,1,0.489,-0.154,"0.000",Inf
"298","GO",3883,23,22,0,0,1,NA,"NaN",NA
"299","GO",3886,0,0,23,22,1,NA,"NaN",NA
"300","GO",3887,23,22,0,0,1,NA,"NaN",NA
"301","GO",3899,23,22,0,0,1,NA,"NaN",NA
"302","GO",3904,23,22,0,0,1,NA,"NaN",NA
"303","GO",3906,23,22,0,0,1,NA,"NaN",NA
"304","GO",3909,23,22,0,0,1,NA,"NaN",NA
"305","GO",3910,22,21,1,1,1,-0.005,"0.955",1.05
"306","GO",3911,23,22,0,0,1,NA,"NaN",NA
"307","GO",3913,23,22,0,0,1,NA,"NaN",NA
"308","GO",3916,23,22,0,0,1,NA,"NaN",NA
"309","GO",3917,23,22,0,0,1,NA,"NaN",NA
"310","GO",3918,23,22,0,0,1,NA,"NaN",NA
"311","GO",3919,23,22,0,0,1,NA,"NaN",NA
"312","GO",3920,0,0,23,22,1,NA,"NaN",NA
"313","GO",3921,23,22,0,0,1,NA,"NaN",NA
"314","GO",3922,23,22,0,0,1,NA,"NaN",NA
"315","GO",3924,23,22,0,0,1,NA,"NaN",NA
"316","GO",3933,23,22,0,0,1,NA,"NaN",NA
"317","GO",3934,23,22,0,0,1,NA,"NaN",NA
"318","GO",3935,23,22,0,0,1,NA,"NaN",NA
"319","GO",3938,22,22,1,0,1,0.147,"Inf",0
"320","GO",3941,6,0,17,22,0.0216,-0.384,"0.000",Inf
"321","GO",3942,23,22,0,0,1,NA,"NaN",NA
"322","GO",3949,23,22,0,0,1,NA,"NaN",NA
"323","GO",3951,23,22,0,0,1,NA,"NaN",NA
"324","GO",3952,1,13,22,9,7.54e-05,0.591,"31.800",0.0315
"325","GO",3954,23,22,0,0,1,NA,"NaN",NA
"326","GO",3955,0,0,23,22,1,NA,"NaN",NA
"327","GO",3962,23,22,0,0,1,NA,"NaN",NA
"328","GO",3963,13,0,10,22,2.25e-05,-0.623,"0.000",Inf
"329","GO",3964,0,0,23,22,1,NA,"NaN",NA
"330","GO",3977,23,22,0,0,1,NA,"NaN",NA
"331","GO",3978,1,0,22,22,1,-0.147,"0.000",Inf
"332","GO",3979,0,1,23,21,0.489,0.154,"Inf",0
"333","GO",3984,23,22,0,0,1,NA,"NaN",NA
"334","GO",3985,23,22,0,0,1,NA,"NaN",NA
"335","GO",3987,23,22,0,0,1,NA,"NaN",NA
"336","GO",3988,23,22,0,0,1,NA,"NaN",NA
"337","GO",3989,23,22,0,0,1,NA,"NaN",NA
"338","GO",3991,23,22,0,0,1,NA,"NaN",NA
"339","GO",3992,23,22,0,0,1,NA,"NaN",NA
"340","GO",3994,23,22,0,0,1,NA,"NaN",NA
"341","GO",3995,23,22,0,0,1,NA,"NaN",NA
"342","GO",3996,0,0,23,22,1,NA,"NaN",NA
"343","GO",3998,23,22,0,0,1,NA,"NaN",NA
"344","GO",3999,23,22,0,0,1,NA,"NaN",NA
"345","GO",4000,23,22,0,0,1,NA,"NaN",NA
"346","GO",4003,23,22,0,0,1,NA,"NaN",NA
"347","GO",4004,23,22,0,0,1,NA,"NaN",NA
"348","GO",4008,1,1,22,21,1,0.005,"1.050",0.955
"349","GO",4013,0,0,23,22,1,NA,"NaN",NA
"350","GO",4015,23,22,0,0,1,NA,"NaN",NA
"351","GO",4016,23,22,0,0,1,NA,"NaN",NA
"352","GO",4017,22,21,1,1,1,-0.005,"0.955",1.05
"353","GO",4019,23,22,0,0,1,NA,"NaN",NA
"354","GO",4020,23,22,0,0,1,NA,"NaN",NA
"355","GO",4021,23,22,0,0,1,NA,"NaN",NA
"356","GO",4022,23,22,0,0,1,NA,"NaN",NA
"357","GO",4029,21,0,2,22,7.29e-11,-0.915,"0.000",Inf
"358","GO",4033,23,22,0,0,1,NA,"NaN",NA
"359","GO",4034,23,22,0,0,1,NA,"NaN",NA
"360","GO",4035,0,0,23,22,1,NA,"NaN",NA
"361","GO",4037,0,0,23,22,1,NA,"NaN",NA
"362","GO",4038,0,0,23,22,1,NA,"NaN",NA
"363","GO",4042,23,22,0,0,1,NA,"NaN",NA
"364","GO",4044,23,22,0,0,1,NA,"NaN",NA
"365","GO",4045,23,22,0,0,1,NA,"NaN",NA
"366","GO",4047,23,22,0,0,1,NA,"NaN",NA
"367","GO",4048,23,22,0,0,1,NA,"NaN",NA
"368","GO",4049,23,22,0,0,1,NA,"NaN",NA
"369","GO",4055,23,22,0,0,1,NA,"NaN",NA
"370","GO",4056,23,22,0,0,1,NA,"NaN",NA
"371","GO",4057,23,21,0,1,0.489,-0.154,"0.000",Inf
"372","GO",4066,23,22,0,0,1,NA,"NaN",NA
"373","GO",4067,23,22,0,0,1,NA,"NaN",NA
"374","GO",4068,23,22,0,0,1,NA,"NaN",NA
"375","GO",4069,23,22,0,0,1,NA,"NaN",NA
"376","GO",4070,22,22,1,0,1,0.147,"Inf",0
"377","GO",4071,23,22,0,0,1,NA,"NaN",NA
"378","GO",4072,23,22,0,0,1,NA,"NaN",NA
"379","GO",4073,23,22,0,0,1,NA,"NaN",NA
"380","GO",4075,0,0,23,22,1,NA,"NaN",NA
"381","GO",4076,23,22,0,0,1,NA,"NaN",NA
"382","GO",4077,23,22,0,0,1,NA,"NaN",NA
"383","GO",4084,0,0,23,22,1,NA,"NaN",NA
"384","GO",4087,23,22,0,0,1,NA,"NaN",NA
"385","GO",4088,23,22,0,0,1,NA,"NaN",NA
"386","GO",4089,23,22,0,0,1,NA,"NaN",NA
"387","GO",4096,22,22,1,0,1,0.147,"Inf",0
"388","GO",4099,1,0,22,22,1,-0.147,"0.000",Inf
"389","GO",4106,23,22,0,0,1,NA,"NaN",NA
"390","GO",4107,23,22,0,0,1,NA,"NaN",NA
"391","GO",4108,23,22,0,0,1,NA,"NaN",NA
"392","GO",4109,23,22,0,0,1,NA,"NaN",NA
"393","GO",4112,23,22,0,0,1,NA,"NaN",NA
"394","GO",4114,23,21,0,1,0.489,-0.154,"0.000",Inf
"395","GO",4115,23,21,0,1,0.489,-0.154,"0.000",Inf
"396","GO",4121,21,22,2,0,0.489,0.211,"Inf",0
"397","GO",4122,0,0,23,22,1,NA,"NaN",NA
"398","GO",4123,23,22,0,0,1,NA,"NaN",NA
"399","GO",4124,23,22,0,0,1,NA,"NaN",NA
"400","GO",4125,23,14,0,8,0.00148,-0.475,"0.000",Inf
"401","GO",4126,23,22,0,0,1,NA,"NaN",NA
"402","GO",4127,23,22,0,0,1,NA,"NaN",NA
"403","GO",4129,1,0,22,22,1,-0.147,"0.000",Inf
"404","GO",4130,0,0,23,22,1,NA,"NaN",NA
"405","GO",4131,0,0,23,22,1,NA,"NaN",NA
"406","GO",4139,23,22,0,0,1,NA,"NaN",NA
"407","GO",4140,23,22,0,0,1,NA,"NaN",NA
"408","GO",4141,23,22,0,0,1,NA,"NaN",NA
"409","GO",4143,0,0,23,22,1,NA,"NaN",NA
"410","GO",4145,21,0,2,22,7.29e-11,-0.915,"0.000",Inf
"411","GO",4146,23,22,0,0,1,NA,"NaN",NA
"412","GO",4148,23,22,0,0,1,NA,"NaN",NA
"413","GO",4149,23,22,0,0,1,NA,"NaN",NA
"414","GO",4150,23,22,0,0,1,NA,"NaN",NA
"415","GO",4151,1,22,22,0,5.83e-12,0.957,"Inf",0
"416","GO",4152,23,22,0,0,1,NA,"NaN",NA
"417","GO",4155,23,22,0,0,1,NA,"NaN",NA
"418","GO",4156,23,22,0,0,1,NA,"NaN",NA
"419","GO",4158,23,22,0,0,1,NA,"NaN",NA
"420","GO",4161,23,21,0,1,0.489,-0.154,"0.000",Inf
"421","GO",4165,23,22,0,0,1,NA,"NaN",NA
"422","GO",4170,23,22,0,0,1,NA,"NaN",NA
"423","GO",4175,23,22,0,0,1,NA,"NaN",NA
"424","GO",4176,23,22,0,0,1,NA,"NaN",NA
"425","GO",4177,23,22,0,0,1,NA,"NaN",NA
"426","GO",4180,23,22,0,0,1,NA,"NaN",NA
"427","GO",4185,23,22,0,0,1,NA,"NaN",NA
"428","GO",4197,0,0,23,22,1,NA,"NaN",NA
"429","GO",4222,23,22,0,0,1,NA,"NaN",NA
"430","GO",4252,23,22,0,0,1,NA,"NaN",NA
"431","GO",4298,23,21,0,1,0.489,-0.154,"0.000",Inf
"432","GO",4300,23,22,0,0,1,NA,"NaN",NA
"433","GO",4308,0,0,23,22,1,NA,"NaN",NA
"434","GO",4309,23,22,0,0,1,NA,"NaN",NA
"435","GO",4311,23,22,0,0,1,NA,"NaN",NA
"436","GO",4312,23,22,0,0,1,NA,"NaN",NA
"437","GO",4314,23,22,0,0,1,NA,"NaN",NA
"438","GO",4315,23,22,0,0,1,NA,"NaN",NA
"439","GO",4316,23,22,0,0,1,NA,"NaN",NA
"440","GO",4318,22,22,1,0,1,0.147,"Inf",0
"441","GO",4321,0,0,23,22,1,NA,"NaN",NA
"442","GO",4322,23,22,0,0,1,NA,"NaN",NA
"443","GO",4324,23,22,0,0,1,NA,"NaN",NA
"444","GO",4325,23,22,0,0,1,NA,"NaN",NA
"445","GO",4326,23,22,0,0,1,NA,"NaN",NA
"446","GO",4329,23,22,0,0,1,NA,"NaN",NA
"447","GO",4333,23,22,0,0,1,NA,"NaN",NA
"448","GO",4335,1,0,22,22,1,-0.147,"0.000",Inf
"449","GO",4337,23,21,0,1,0.489,-0.154,"0.000",Inf
"450","GO",4342,21,6,2,16,1.27e-05,-0.653,"0.0357",28
"451","GO",4345,23,22,0,0,1,NA,"NaN",NA
"452","GO",4346,23,22,0,0,1,NA,"NaN",NA
"453","GO",4349,23,22,0,0,1,NA,"NaN",NA
"454","GO",4350,23,21,0,1,0.489,-0.154,"0.000",Inf
"455","GO",4351,0,0,23,22,1,NA,"NaN",NA
"456","GO",4353,0,0,23,22,1,NA,"NaN",NA
"457","GO",4354,0,0,23,22,1,NA,"NaN",NA
"458","GO",4355,23,22,0,0,1,NA,"NaN",NA
"459","GO",4356,23,22,0,0,1,NA,"NaN",NA
"460","GO",4357,23,22,0,0,1,NA,"NaN",NA
"461","GO",4358,23,22,0,0,1,NA,"NaN",NA
